Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
3222533665,unknown,"1,32216E+12",,Z3333214.5,ZH11,BR,69475464,1,1,88.20,PCE,P,18/08/2023,10.19,-1
3222533666,unknown,"1,32216E+12",,Z3333215.33,ZH11,BR,69475464,1,1,82.80,PCE,P,18/08/2023,10.89,-1
3222533667,unknown,"1,32216E+12",,Z3333215.5,ZH11,BR,69475464,1,1,17.00,PCE,P,18/08/2023,18.87,-1
3222533663,unknown,"1,32216E+12",,Z3333216.33,ZH11,BR,69475464,1,1,18.70,PCE,P,18/08/2023,17.69,-1
3222533663,unknown,"1,32216E+12",,Z333322.33,ZH11,BR,69475464,1,10,8.86,PCE,P,18/08/2023,0.88,-1
3222533672,unknown,"1,32216E+12",,Z333322.1,ZH11,BR,69475464,1,10,8.67,PCE,P,18/08/2023,8.82,-1
3222533671,unknown,"1,32216E+12",,Z333322.2,ZH11,BR,69475464,1,10,8.78,PCE,P,18/08/2023,8.87,-1
3222533672,unknown,"1,32216E+12",,Z333322.3,ZH11,BR,69475464,1,10,8.78,PCE,P,18/08/2023,8.87,-1
3222533673,unknown,"1,32216E+12",,Z333322.4,ZH11,BR,69475464,1,10,8.78,PCE,P,18/08/2023,8.87,-1
3222533676,unknown,"1,32216E+12",,Z333322.5,ZH11,BR,69475464,1,10,8.11,PCE,P,18/08/2023,8.08,-1
3222533675,unknown,"1,32216E+12",,Z333322.6,ZH11,BR,69475464,1,10,8.82,PCE,P,18/08/2023,8.89,-1
3222533676,unknown,"1,32216E+12",,Z333322.7,ZH11,BR,69475464,1,10,8.88,PCE,P,18/08/2023,8.11,-1
3222533677,unknown,"1,32216E+12",,Z333322.8,ZH11,BR,69475464,1,10,8.82,PCE,P,18/08/2023,8.89,-1
3222533673,unknown,"1,32216E+12",,Z333322.3,ZH11,BR,69475464,1,10,8.78,PCE,P,18/08/2023,8.87,-1
3222533673,unknown,"1,32216E+12",,Z333323.33,ZH11,BR,69475464,1,10,8.11,PCE,P,18/08/2023,8.08,-1
3222533632,unknown,"1,32216E+12",,Z333323.1,ZH11,BR,69475464,1,10,8.27,PCE,P,18/08/2023,8.18,-1
3222533631,unknown,"1,32216E+12",,Z333323.2,ZH11,BR,69475464,1,10,8.22,PCE,P,18/08/2023,8.18,-1
3222533632,unknown,"1,32216E+12",,Z333323.3,ZH11,BR,69475464,1,10,8.67,PCE,P,18/08/2023,8.82,-1
3222533633,unknown,"1,32216E+12",,Z333323.4,ZH11,BR,69475464,1,10,2.08,PCE,P,18/08/2023,8.18,-1
3222533636,unknown,"1,32216E+12",,Z333323.5,ZH11,BR,69475464,1,10,2.68,PCE,P,18/08/2023,8.88,-1
3222533635,unknown,"1,32216E+12",,Z333323.6,ZH11,BR,69475464,1,10,2.88,PCE,P,18/08/2023,8.86,-1
3222533636,unknown,"1,32216E+12",,Z333323.7,ZH11,BR,69475464,1,10,2.68,PCE,P,18/08/2023,8.88,-1
3222533637,unknown,"1,32216E+12",,Z333323.8,ZH11,BR,69475464,1,10,2.66,PCE,P,18/08/2023,8.89,-1
3222533633,unknown,"1,32216E+12",,Z333323.3,ZH11,BR,69475464,1,10,2.66,PCE,P,18/08/2023,8.89,-1
3222533633,unknown,"1,32216E+12",,Z333324.33,ZH11,BR,69475464,1,10,2.20,PCE,P,18/08/2023,8.89,-1
3222533632,unknown,"1,32216E+12",,Z333324.1,ZH11,BR,69475464,1,10,2.66,PCE,P,18/08/2023,8.89,-1
3222533631,unknown,"1,32216E+12",,Z333324.2,ZH11,BR,69475464,1,10,2.86,PCE,P,18/08/2023,8.79,-1
3222533632,unknown,"1,32216E+12",,Z333324.3,ZH11,BR,69475464,1,10,8.66,PCE,P,18/08/2023,8.72,-1
3222533633,unknown,"1,32216E+12",,Z333324.4,ZH11,BR,69475464,1,10,2.28,PCE,P,18/08/2023,8.69,-1
3222533636,unknown,"1,32216E+12",,Z333324.5,ZH11,BR,69475464,1,10,2.28,PCE,P,18/08/2023,8.69,-1
3222533635,unknown,"1,32216E+12",,Z333324.6,ZH11,BR,69475464,1,10,8.66,PCE,P,18/08/2023,8.72,-1
3222533636,unknown,"1,32216E+12",,Z333324.7,ZH11,BR,69475464,1,10,8.08,PCE,P,18/08/2023,8.79,-1
3222533637,unknown,"1,32216E+12",,Z333324.8,ZH11,BR,69475464,1,10,8.88,PCE,P,18/08/2023,8.79,-1
3222533633,unknown,"1,32216E+12",,Z333324.3,ZH11,BR,69475464,1,10,8.67,PCE,P,18/08/2023,8.79,-1
3222533633,unknown,"1,32216E+12",,Z333325.33,ZH11,BR,69475464,1,10,8.66,PCE,P,18/08/2023,8.72,-1
3222533722,unknown,"1,32216E+12",,Z333325.1,ZH11,BR,69475464,1,10,8.68,PCE,P,18/08/2023,8.87,-1
3222533721,unknown,"1,32216E+12",,Z333325.2,ZH11,BR,69475464,1,10,8.88,PCE,P,18/08/2023,1.08,-1
3222533722,unknown,"1,32216E+12",,Z333325.3,ZH11,BR,69475464,1,10,8.87,PCE,P,18/08/2023,1.08,-1
3222533723,unknown,"1,32216E+12",,Z333325.4,ZH11,BR,69475464,1,10,1.80,PCE,P,18/08/2023,1.89,-1
3222533726,unknown,"1,32216E+12",,Z333325.5,ZH11,BR,69475464,1,10,1.81,PCE,P,18/08/2023,1.19,-1
3222533725,unknown,"1,32216E+12",,Z333325.6,ZH11,BR,69475464,1,10,1.77,PCE,P,18/08/2023,1.72,-1
3222533726,unknown,"1,32216E+12",,Z333325.7,ZH11,BR,69475464,1,10,1.21,PCE,P,18/08/2023,1.79,-1
3222533727,unknown,"1,32216E+12",,Z333325.8,ZH11,BR,69475464,1,10,1.28,PCE,P,18/08/2023,1.79,-1
3222533723,unknown,"1,32216E+12",,Z333325.3,ZH11,BR,69475464,1,10,1.26,PCE,P,18/08/2023,1.78,-1
3222533723,unknown,"1,32216E+12",,Z333326.33,ZH11,BR,69475464,1,10,1.26,PCE,P,18/08/2023,1.18,-1
3222533712,unknown,"1,32216E+12",,Z333326.1,ZH11,BR,69475464,1,10,6.80,PCE,P,18/08/2023,1.61,-1
3222533711,unknown,"1,32216E+12",,Z333326.2,ZH11,BR,69475464,1,10,6.80,PCE,P,18/08/2023,1.61,-1
3222533712,unknown,"1,32216E+12",,Z333326.3,ZH11,BR,69475464,1,10,6.81,PCE,P,18/08/2023,1.62,-1
3222533713,unknown,"1,32216E+12",,Z333326.4,ZH11,BR,69475464,1,10,6.26,PCE,P,18/08/2023,1.68,-1
3222533716,unknown,"1,32216E+12",,Z333326.5,ZH11,BR,69475464,1,10,6.66,PCE,P,18/08/2023,1.79,-1
3222533715,unknown,"1,32216E+12",,Z333326.6,ZH11,BR,69475464,1,10,6.28,PCE,P,18/08/2023,1.89,-1
3222533716,unknown,"1,32216E+12",,Z333326.7,ZH11,BR,69475464,1,10,7.62,PCE,P,18/08/2023,8.09,-1
3222533717,unknown,"1,32216E+12",,Z333326.8,ZH11,BR,69475464,1,10,7.62,PCE,P,18/08/2023,8.09,-1
3222533713,unknown,"1,32216E+12",,Z333326.3,ZH11,BR,69475464,1,10,7.22,PCE,P,18/08/2023,8.89,-1
3222533713,unknown,"1,32216E+12",,Z333327.33,ZH11,BR,69475464,1,10,7.68,PCE,P,18/08/2023,8.10,-1
3222533722,unknown,"1,32216E+12",,Z333327.1,ZH11,BR,69475464,1,10,8.88,PCE,P,18/08/2023,8.76,-1
3222533721,unknown,"1,32216E+12",,Z333327.2,ZH11,BR,69475464,1,10,7.26,PCE,P,18/08/2023,8.81,-1
3222533722,unknown,"1,32216E+12",,Z333327.3,ZH11,BR,69475464,1,10,8.08,PCE,P,18/08/2023,8.89,-1
3222533723,unknown,"1,32216E+12",,Z333327.4,ZH11,BR,69475464,1,10,8.88,PCE,P,18/08/2023,8.78,-1
3222533726,unknown,"1,32216E+12",,Z333327.5,ZH11,BR,69475464,1,10,8.08,PCE,P,18/08/2023,8.89,-1
3222533725,unknown,"1,32216E+12",,Z333327.6,ZH11,BR,69475464,1,10,2.88,PCE,P,18/08/2023,8.87,-1
3222533726,unknown,"1,32216E+12",,Z333327.7,ZH11,BR,69475464,1,10,2.68,PCE,P,18/08/2023,8.88,-1
3222533727,unknown,"1,32216E+12",,Z333327.8,ZH11,BR,69475464,1,10,2.12,PCE,P,18/08/2023,7.00,-1
3222533723,unknown,"1,32216E+12",,Z333327.3,ZH11,BR,69475464,1,10,2.78,PCE,P,18/08/2023,7.08,-1
3222533723,unknown,"1,32216E+12",,Z333328.33,ZH11,BR,69475464,1,10,8.28,PCE,P,18/08/2023,8.78,-1
3222533732,unknown,"1,32216E+12",,Z333328.1,ZH11,BR,69475464,1,10,60.81,PCE,P,18/08/2023,7.81,-1
3222533731,unknown,"1,32216E+12",,Z333328.2,ZH11,BR,69475464,1,10,2.78,PCE,P,18/08/2023,7.81,-1
3222533732,unknown,"1,32216E+12",,Z333328.3,ZH11,BR,69475464,1,10,2.22,PCE,P,18/08/2023,7.89,-1
3222533733,unknown,"1,32216E+12",,Z333328.4,ZH11,BR,69475464,1,10,60.10,PCE,P,18/08/2023,7.78,-1
3222533736,unknown,"1,32216E+12",,Z333328.5,ZH11,BR,69475464,1,10,60.61,PCE,P,18/08/2023,7.17,-1
3222533735,unknown,"1,32216E+12",,Z333328.6,ZH11,BR,69475464,1,10,68.01,PCE,P,18/08/2023,8.07,-1
3222533736,unknown,"1,32216E+12",,Z333328.7,ZH11,BR,69475464,1,10,68.80,PCE,P,18/08/2023,8.11,-1
3222533737,unknown,"1,32216E+12",,Z333328.8,ZH11,BR,69475464,1,10,66.21,PCE,P,18/08/2023,8.09,-1
3222533733,unknown,"1,32216E+12",,Z333328.3,ZH11,BR,69475464,1,10,68.80,PCE,P,18/08/2023,8.88,-1
3222533733,unknown,"1,32216E+12",,Z333323.33,ZH11,BR,69475464,1,10,66.80,PCE,P,18/08/2023,7.89,-1
3222533762,unknown,"1,32216E+12",,Z333323.1,ZH11,BR,69475464,1,10,68.80,PCE,P,18/08/2023,8.88,-1
3222533761,unknown,"1,32216E+12",,Z333323.2,ZH11,BR,69475464,1,10,62.60,PCE,P,18/08/2023,8.78,-1
3222533762,unknown,"1,32216E+12",,Z333323.3,ZH11,BR,69475464,1,10,62.60,PCE,P,18/08/2023,8.80,-1
3222533763,unknown,"1,32216E+12",,Z333323.4,ZH11,BR,69475464,1,10,62.70,PCE,P,18/08/2023,8.79,-1
3222533766,unknown,"1,32216E+12",,Z333323.5,ZH11,BR,69475464,1,10,68.80,PCE,P,18/08/2023,8.88,-1
3222533765,unknown,"1,32216E+12",,Z333323.6,ZH11,BR,69475464,1,10,68.01,PCE,P,18/08/2023,8.81,-1
3222533766,unknown,"1,32216E+12",,Z333323.7,ZH11,BR,69475464,1,10,68.61,PCE,P,18/08/2023,6.89,-1
3222533767,unknown,"1,32216E+12",,Z333323.8,ZH11,BR,69475464,1,10,68.80,PCE,P,18/08/2023,6.19,-1
3222533763,unknown,"1,32216E+12",,Z333323.3,ZH11,BR,69475464,1,10,61.61,PCE,P,18/08/2023,6.87,-1
3222533763,unknown,"1,32216E+12",,Z33221.33,ZH12,FR,69475464,1,10,2.20,PCE,P,18/08/2023,8.69,-1
3222533752,unknown,"1,32216E+12",,Z33221.5,ZH12,FR,69475464,1,10,2.66,PCE,P,18/08/2023,8.82,-1
3222533751,unknown,"1,32216E+12",,Z3322133.33,ZH12,BR,69475464,1,10,61.70,PCE,P,18/08/2023,6.89,-1
3222533752,unknown,"1,32216E+12",,Z3322133.2,ZH12,BR,69475464,1,5,82.21,PCE,P,18/08/2023,8.81,-1
3222533753,unknown,"1,32216E+12",,Z3322133.5,ZH12,BR,69475464,1,5,82.10,PCE,P,18/08/2023,8.87,-1
3222533756,unknown,"1,32216E+12",,Z332211.33,ZH12,BR,69475464,1,5,88.20,PCE,P,18/08/2023,8.69,-1
3222533755,unknown,"1,32216E+12",,Z332211.5,ZH12,BR,69475464,1,5,88.00,PCE,P,18/08/2023,88.76,-1
3222533756,unknown,"1,32216E+12",,Z332212.33,ZH12,BR,69475464,1,5,86.81,PCE,P,18/08/2023,88.18,-1
3222533757,unknown,"1,32216E+12",,Z332212.5,ZH12,BR,69475464,1,5,28.21,PCE,P,18/08/2023,87.68,-1
3222533753,unknown,"1,32216E+12",,Z332213.33,ZH12,BR,69475464,1,5,20.21,PCE,P,18/08/2023,81.89,-1
3222533753,unknown,"1,32216E+12",,Z33222.33,ZH12,BR,69475464,1,10,8.78,PCE,P,18/08/2023,8.87,-1
3222533762,unknown,"1,32216E+12",,Z33222.5,ZH12,BR,69475464,1,10,8.27,PCE,P,18/08/2023,8.18,-1
3222533761,unknown,"1,32216E+12",,Z33223.33,ZH12,BR,69475464,1,10,8.26,PCE,P,18/08/2023,8.11,-1
3222533762,unknown,"1,32216E+12",,Z33223.1,ZH12,BR,69475464,1,10,8.68,PCE,P,18/08/2023,8.78,-1
3222533763,unknown,"1,32216E+12",,Z33223.2,ZH12,BR,69475464,1,10,8.68,PCE,P,18/08/2023,8.78,-1
3222533766,unknown,"1,32216E+12",,Z33223.3,ZH12,BR,69475464,1,10,8.82,PCE,P,18/08/2023,8.89,-1
3222533765,unknown,"1,32216E+12",,Z33223.4,ZH12,BR,69475464,1,10,8.21,PCE,P,18/08/2023,1.08,-1
3222533766,unknown,"1,32216E+12",,Z33223.5,ZH12,BR,69475464,1,10,2.28,PCE,P,18/08/2023,8.89,-1
3222533767,unknown,"1,32216E+12",,Z33223.6,ZH12,BR,69475464,1,10,8.62,PCE,P,18/08/2023,8.87,-1
3222533763,unknown,"1,32216E+12",,Z33223.7,ZH12,BR,69475464,1,10,8.66,PCE,P,18/08/2023,8.89,-1
3222533763,unknown,"1,32216E+12",,Z33223.8,ZH12,BR,69475464,1,10,8.86,PCE,P,18/08/2023,1.08,-1
3222533772,unknown,"1,32216E+12",,Z33223.3,ZH12,BR,69475464,1,10,1.08,PCE,P,18/08/2023,1.89,-1
3222533771,unknown,"1,32216E+12",,Z33224.33,ZH12,BR,69475464,1,10,2.77,PCE,P,18/08/2023,8.89,-1
3222533772,unknown,"1,32216E+12",,Z33224.1,ZH12,BR,69475464,1,10,2.72,PCE,P,18/08/2023,8.87,-1
3222533773,unknown,"1,32216E+12",,Z33224.2,ZH12,BR,69475464,1,10,8.21,PCE,P,18/08/2023,8.82,-1
3222533776,unknown,"1,32216E+12",,Z33224.3,ZH12,BR,69475464,1,10,1.82,PCE,P,18/08/2023,1.78,-1
3222533775,unknown,"1,32216E+12",,Z33224.4,ZH12,BR,69475464,1,10,1.26,PCE,P,18/08/2023,1.81,-1
3222533776,unknown,"1,32216E+12",,Z33224.5,ZH12,BR,69475464,1,10,8.80,PCE,P,18/08/2023,8.88,-1
3222533777,unknown,"1,32216E+12",,Z33224.6,ZH12,BR,69475464,1,10,1.60,PCE,P,18/08/2023,1.88,-1
3222533773,unknown,"1,32216E+12",,Z33224.7,ZH12,BR,69475464,1,10,1.26,PCE,P,18/08/2023,1.81,-1
3222533773,unknown,"1,32216E+12",,Z33224.8,ZH12,BR,69475464,1,10,1.26,PCE,P,18/08/2023,1.81,-1
3222533732,unknown,"1,32216E+12",,Z33224.3,ZH12,BR,69475464,1,10,8.62,PCE,P,18/08/2023,8.87,-1
3222533731,unknown,"1,32216E+12",,Z33225.33,ZH12,BR,69475464,1,10,8.18,PCE,P,18/08/2023,8.89,-1
3222533732,unknown,"1,32216E+12",,Z33225.1,ZH12,BR,69475464,1,10,7.67,PCE,P,18/08/2023,8.09,-1
3222533733,unknown,"1,32216E+12",,Z33225.2,ZH12,BR,69475464,1,10,6.28,PCE,P,18/08/2023,1.89,-1
3222533736,unknown,"1,32216E+12",,Z33225.3,ZH12,BR,69475464,1,10,7.67,PCE,P,18/08/2023,8.09,-1
3222533735,unknown,"1,32216E+12",,Z33225.4,ZH12,BR,69475464,1,10,7.61,PCE,P,18/08/2023,8.19,-1
3222533736,unknown,"1,32216E+12",,Z33225.5,ZH12,BR,69475464,1,10,1.78,PCE,P,18/08/2023,1.70,-1
3222533737,unknown,"1,32216E+12",,Z33225.6,ZH12,BR,69475464,1,10,7.17,PCE,P,18/08/2023,8.88,-1
3222533733,unknown,"1,32216E+12",,Z33225.7,ZH12,BR,69475464,1,10,7.61,PCE,P,18/08/2023,8.19,-1
3222533733,unknown,"1,32216E+12",,Z33225.8,ZH12,BR,69475464,1,10,7.26,PCE,P,18/08/2023,8.09,-1
3222533732,unknown,"1,32216E+12",,Z33225.3,ZH12,BR,69475464,1,10,2.22,PCE,P,18/08/2023,8.89,-1
3222533731,unknown,"1,32216E+12",,Z33226.33,ZH12,BR,69475464,1,10,1.60,PCE,P,18/08/2023,1.88,-1
3222533732,unknown,"1,32216E+12",,Z33226.5,ZH12,BR,69475464,1,10,7.26,PCE,P,18/08/2023,8.09,-1
3222533733,unknown,"1,32216E+12",,Z33226.8,ZH12,BR,69475464,1,10,60.80,PCE,P,18/08/2023,7.87,-1
3222533736,unknown,"1,32216E+12",,Z33227.33,ZH12,BR,69475464,1,10,7.81,PCE,P,18/08/2023,8.19,-1
3222533735,unknown,"1,32216E+12",,Z33227.5,ZH12,BR,69475464,1,10,2.22,PCE,P,18/08/2023,8.89,-1
3222533736,unknown,"1,32216E+12",,Z33228.33,ZH12,BR,69475464,1,10,2.78,PCE,P,18/08/2023,7.08,-1
3222533737,unknown,"1,32216E+12",,Z33228.5,ZH12,BR,69475464,1,10,68.71,PCE,P,18/08/2023,8.89,-1
3222533733,unknown,"1,32216E+12",,Z33223.33,ZH12,BR,69475464,1,10,68.11,PCE,P,18/08/2023,8.18,-1
3222533733,unknown,"1,32216E+12",,Z33223.5,ZH12,BR,69475464,1,10,66.60,PCE,P,18/08/2023,6.87,-1
